,model,scenario,startyr,endyr,Tavg,Tavg_ice,p,ice_sample,risk_averse,Steric,WAIS,EAIS,PEN,GIC,GrIS,AIS,GMSL
1856,CMCC-CM2-SR5,SSP245,2016,2050,0.6999136383324185,0.7432762685196032,1,310,False,0.0014352070969739581,0.00031124411764705883,4.606348039215685e-05,3.305833333333333e-05,0.0014388264705882355,0.000728577205882353,0.000390365931372549,0.003992976704817096
1857,NESM3,SSP245,2051,2100,1.9060298720482365,1.659258554233889,1,310,False,0.0024109828389883136,0.002013837074829932,0.0006411996598639456,0.00014046105442176867,0.0014623047619047602,0.0012095120748299314,0.002795497789115646,0.007878297464838651
1858,MIROC6,SSP585,2016,2050,0.6738777105920235,0.928556268519603,1,310,False,0.0014984245951746207,0.0002741742647058824,3.5788970588235295e-05,5.728455882352942e-05,0.0017507122549019608,0.0006847786764705882,0.0003672477941176471,0.004301163320664817
1859,GFDL-CM4,SSP585,2051,2100,3.1459173756302903,3.0821945542338884,1,310,False,0.004331891354093767,0.001782776700680271,9.59676870748304e-06,0.00012874812925170063,0.0026325981292516986,0.0024329096938775496,0.0019211215986394547,0.01131852077586247
1860,FIO-ESM-2-0,SSP126,2016,2050,0.7389325305631473,0.5796505542338889,1,311,False,0.0020487529444923394,3.2369117647058804e-05,0.00017376372549019606,1.7185784313725486e-05,0.001018799509803922,0.00042291323529411765,0.00022331862745098035,0.0037137843170413592
1861,BCC-CSM2-MR,SSP126,2051,2100,0.9830933164753332,0.8270065542338889,1,311,False,0.0008123891166248193,0.0004209726190476188,0.0011597460884353735,4.136598639455783e-05,0.0011287508503401349,0.00022117380952380941,0.0016220846938775502,0.0037843984703663136
1862,INM-CM4-8,SSP245,2016,2050,0.5813349359816584,0.5991362685196031,1,311,False,0.0014223301263366465,9.981691176470593e-05,0.00017294387254901964,-3.297794117647055e-06,0.0010705583333333337,0.0004131149509803922,0.0002694629901960785,0.0031754664008464507
1863,INM-CM4-8,SSP245,2051,2100,1.2632771756069587,1.2730605542338889,1,311,False,0.0013226978379748124,-0.00010163979591836735,0.0013655518707482988,-0.00012220680272108841,0.0012353319727891146,0.00021498775510204053,0.001141705272108843,0.003914722837974811
1864,NorESM2-LM,SSP585,2016,2050,0.6638960521598847,0.7228676970910317,1,311,False,0.00245386639357346,8.221740196078432e-05,0.00011622990196078433,-3.9121813725490195e-05,0.0014667875,0.00047131862745098047,0.00015932549019607848,0.004551298011220519
1865,MPI-ESM1-2-LR,SSP585,2051,2100,2.3539196673816227,2.1867345542338885,1,311,False,0.003953514093888307,0.0005103603741496598,0.0008594137755102039,-1.3351870748299287e-05,0.0017612285714285695,0.001618911734693877,0.0013564222789115646,0.008690076678922317
1866,GFDL-ESM4,SSP126,2016,2050,0.6077209889131154,0.5919591256624603,1,312,False,0.0014875201339857559,-0.00011937769607843139,-3.7030392156862745e-05,9.763480392156857e-06,0.001085766666666667,0.000188893137254902,-0.0001466446078431373,0.0026155353300641873
1867,NorESM2-MM,SSP126,2051,2100,0.8863051469568292,0.8342045542338888,1,312,False,0.0019336722224538505,0.0005748168367346937,7.998826530612251e-05,0.00016018911564625847,0.0006050215986394546,0.0004450833333333333,0.0008149942176870746,0.0037987713721137134
1868,NorESM2-LM,SSP245,2016,2050,0.5873439653240288,0.618853411376746,1,312,False,0.002262279482930965,6.455416666666669e-05,-3.30220588235297e-06,4.220490196078431e-05,0.00121037818627451,0.0002067075980392157,0.00010345686274509803,0.003782822129989789
1869,MPI-ESM1-2-LR,SSP245,2051,2100,1.3124393801347765,1.323584554233889,1,312,False,0.0019502028332438039,0.0005134051020408163,-6.909540816326527e-05,0.00023952210884353742,0.0011458988095238087,-8.400850340136205e-06,0.0006838318027210885,0.003771532595148565
1870,MPI-ESM1-2-LR,SSP585,2016,2050,0.6053191235833424,0.753670554233889,1,312,False,0.0015912478473200835,-7.093235294117645e-05,-0.00015198357843137258,1.6438725490196073e-05,0.0015561698529411767,0.0003557823529411765,-0.00020647720588235296,0.003296722847320084
1871,MIROC6,SSP585,2051,2100,2.418833687715941,2.337498554233889,1,312,False,0.004388882213912967,0.0004951215986394557,-0.0002931950680272107,0.00017433826530612238,0.002106725170068025,0.0011423129251700677,0.0003762647959183673,0.008014185105069427
1872,FGOALS-g3,SSP126,2016,2050,0.4640010264159097,0.6735791256624604,1,313,False,0.0006023639616903217,0.0001068482843137255,4.081813725490196e-05,4.084607843137255e-05,0.0010649460784313727,0.0005593855392156863,0.0001885125,0.002415208079337381
1873,MRI-ESM2-0,SSP126,2051,2100,1.1166319333599404,1.0095585542338887,1,313,False,0.0021691079488712042,-0.00010100935374149667,0.0004796336734693877,0.00022279880952380939,0.0011339763605442167,0.0007067664965986391,0.0006014231292517004,0.004611273935265761
1874,CMCC-CM2-SR5,SSP245,2016,2050,0.6999136383324185,0.7137991256624602,1,313,False,0.001472552719400252,7.439093137254904e-05,0.00010228308823529414,5.517328431372549e-05,0.0013716617647058827,0.0005195938725490196,0.00023184730392156866,0.0035956556605767228
1875,MPI-ESM1-2-LR,SSP245,2051,2100,1.3124393801347765,1.5957905542338893,1,313,False,0.0015100219631065644,-0.00011061003401360549,0.0005057064625850338,0.0001082493197278911,0.0012602904761904747,0.0017555884353741484,0.0005033457482993194,0.005029246622970506
1876,FIO-ESM-2-0,SSP585,2016,2050,0.9214371822984616,0.8856219828053176,1,313,False,0.002260039096725279,7.480857843137256e-05,1.2238480392156878e-05,1.6945343137254902e-05,0.0018496068627450984,0.0007113465686274512,0.00010399240196078435,0.004924984930058613
1877,BCC-CSM2-MR,SSP585,2051,2100,2.7309033465028847,2.797818554233889,1,313,False,0.003403999701364112,0.0003938678571428569,0.0006544326530612242,3.742006802721082e-05,0.0024497144557823107,0.0016790877551020394,0.001085720578231292,0.008618522490479754
1878,GFDL-ESM4,SSP126,2016,2050,0.6077209889131154,0.4767705542338889,1,314,False,0.0019189095393791797,1.3087009803921589e-05,2.929950980392157e-05,3.2597303921568643e-05,0.0009422916666666668,0.0006524593137254902,7.49838235294118e-05,0.0035886443433007487
1879,INM-CM4-8,SSP126,2051,2100,0.671358882154891,0.692058554233889,1,314,False,0.0006514106472681581,0.0004453212585034012,0.00022479115646258487,0.0002892748299319726,0.0011653428571428573,0.00026965935374149644,0.0009593872448979587,0.0030458001030504705
1880,EC-Earth3-Veg,SSP245,2016,2050,0.7128552498841145,0.511013411376746,1,314,False,0.00212360868665538,-5.178382352941175e-05,1.0511519607843131e-05,3.175563725490196e-05,0.000997329411764706,0.0006670970588235294,-9.516666666666656e-06,0.003778518490576949
1881,INM-CM4-8,SSP245,2051,2100,1.2632771756069587,1.0422625542338888,1,314,False,0.0015927292739838365,0.0005289379251700679,0.00025630476190476183,0.00014561513605442167,0.0013685556122448974,0.0014321068027210873,0.0009308578231292514,0.005324249512079074
1882,GFDL-ESM4,SSP585,2016,2050,0.7156126918208656,0.6081105542338889,1,314,False,0.0022397902262859155,6.9210784313725496e-06,2.815686274509792e-06,2.3556127450980385e-05,0.0012359882352941177,0.0007691526960784314,3.329289215686273e-05,0.004278224049815328
1883,FGOALS-g3,SSP585,2051,2100,2.192942474264328,1.7348845542338893,1,314,False,0.0038098269029078428,4.187499999999989e-05,0.0003474333333333331,0.0001139,0.001667060884353741,0.00177223537414966,0.000503208333333333,0.007752331494744577
1884,MPI-ESM1-2-LR,SSP126,2016,2050,0.4435518377878225,0.4788362685196033,1,315,False,0.0013253467729401965,0.0002021384803921569,2.1466176470588228e-05,5.935784313725475e-06,0.0007720698529411767,0.00044793480392156873,0.0002295404411764706,0.002774891870979412
1885,GFDL-ESM4,SSP126,2051,2100,0.8079829447541442,0.6178465542338888,1,315,False,0.0015777554960825899,8.709132653061221e-05,0.0007552624149659861,0.00014245629251700677,0.0010972010204081627,0.00018762278911564598,0.0009848100340136051,0.0038473893396200032
1886,INM-CM4-8,SSP245,2016,2050,0.5813349359816584,0.5260562685196031,1,315,False,0.0015474004144912347,0.00018672843137254906,1.7737745098039105e-06,-1.3091911764705886e-05,0.0010929764705882358,0.0004605227941176472,0.0001754102941176471,0.0032763099733147645
1887,FGOALS-g3,SSP245,2051,2100,1.1870082738879546,1.055184554233889,1,315,False,0.0016717107413062305,0.0003945054421768705,0.00047479727891156464,0.00011971037414965984,0.0008832836734693869,0.001371926360544217,0.000989013095238095,0.0049159338705579295
1888,INM-CM5-0,SSP585,2016,2050,0.7800737695783369,0.6406391256624603,1,315,False,0.0022482327270365214,0.00010938455882352942,0.0001055012254901961,-2.7147303921568633e-05,0.001353931617647059,0.0005092477941176472,0.0001877384803921569,0.004299150619193385
1889,INM-CM5-0,SSP585,2051,2100,2.2778668693829904,1.9398325542338892,1,315,False,0.0032128449655585,0.0004873086734693874,-0.00010631156462585042,6.921955782312923e-05,0.002071725170068026,0.0011766248299319726,0.00045021666666666623,0.0069114116322251656
1890,NESM3,SSP126,2016,2050,0.9210476527038622,0.6895162685196032,1,316,False,0.002214564311118822,0.0001761480392156863,0.0001269794117647059,2.538700980392157e-05,0.0012030085784313727,0.0004074914215686276,0.0003285144607843137,0.004153578771903136
1891,FGOALS-f3-L,SSP126,2051,2100,0.9150046309954404,1.1353405542338892,1,316,False,0.0005184814239548442,0.0007122722789115643,0.0002450515306122446,0.0002117318027210883,0.0009561399659863938,-0.0001037409863945582,0.0011690556122448971,0.002539936015791577
1892,BCC-CSM2-MR,SSP245,2016,2050,0.7684900045579184,0.718170554233889,1,316,False,0.0015488307923200895,7.072034313725491e-05,-9.76470588235286e-07,3.990441176470589e-05,0.0014199178921568633,0.0003486029411764707,0.00010964828431372551,0.0034269999099671494
1893,MPI-ESM1-2-HR,SSP245,2051,2100,1.3770024027060686,1.6967925542338886,1,316,False,0.0014220022586820431,0.0008983267006802715,0.0005044292517006803,0.00021687602040816316,0.00136025051020408,0.001271231462585033,0.001619631972789115,0.005673116204260271
1894,MIROC6,SSP585,2016,2050,0.6738777105920235,0.8662076970910318,1,316,False,0.001692316786899772,0.00013027083333333334,-5.021029411764708e-05,4.166274509803921e-05,0.0016802500000000005,0.0005906156862745098,0.00012172328431372546,0.004084905757488008
1895,BCC-CSM2-MR,SSP585,2051,2100,2.7309033465028847,2.8469885542338886,1,316,False,0.0033211256331901104,0.0008264913265306117,0.0003500836734693875,0.00011882261904761897,0.002441729591836732,0.0015077569727891145,0.001295397619047618,0.008566009816863576
1896,GFDL-ESM4,SSP126,2016,2050,0.6077209889131154,0.6215276970910317,1,317,False,0.0013767837276851174,7.319019607843139e-05,0.0001488350490196079,-3.637647058823529e-05,0.001038850980392157,0.0002444198529411765,0.000185648774509804,0.0028457033355282547
1897,NorESM2-MM,SSP126,2051,2100,0.8863051469568292,0.971868554233889,1,317,False,0.0017148195384695459,0.001149193707482993,0.0002164836734693875,-7.009659863945573e-05,0.0010081464285714276,3.6685374149658133e-06,0.0012955807823129247,0.004022215286768863
1898,FGOALS-g3,SSP245,2016,2050,0.6052066395519661,0.6440562685196032,1,317,False,0.0013667626202431486,0.00015980514705882354,-5.6382107843137256e-05,-3.1920833333333334e-05,0.0012800409313725493,0.000390623774509804,7.150220588235295e-05,0.003108929532007855
1899,EC-Earth3-CC,SSP245,2051,2100,1.6428629007605196,1.4552085542338888,1,317,False,0.002475902269097383,0.001121585884353741,0.0009584622448979592,6.803571428571427e-05,0.001252322108843536,0.00036463299319727864,0.0021480838435374147,0.006240941214675611
1900,INM-CM4-8,SSP585,2016,2050,0.7422410517559115,0.7740762685196033,1,317,False,0.0017226363035292144,0.0002775879901960785,5.878063725490197e-05,-2.293382352941177e-05,0.0015642507352941178,0.00038154068627450986,0.0003134348039215687,0.003981862529019412
1901,NorESM2-LM,SSP585,2051,2100,2.3402745335117743,2.435690554233889,1,317,False,0.004438643986075166,0.0012440600340136044,0.0006405862244897957,-3.207857142857142e-05,0.0021621336734693867,0.0017414243197278905,0.0018525676870748287,0.010194769666347272
1902,MPI-ESM1-2-HR,SSP126,2016,2050,0.4877387425366066,0.4369619828053175,1,318,False,0.0014175090195673336,-8.711593137254908e-05,-2.7176470588235446e-06,-1.8347549019607845e-05,0.0008732196078431375,0.000510241911764706,-0.00010818112745098047,0.002692789411724197
1903,INM-CM5-0,SSP126,2051,2100,0.726943907834027,0.4893085542338889,1,318,False,0.00105205630219657,0.0004255739795918365,-0.0002652212585034012,4.454591836734701e-06,0.0007802102040816317,0.00034559693877550985,0.00016480731292517004,0.0023426707579788817
1904,MPI-ESM1-2-LR,SSP245,2016,2050,0.5402042535312338,0.5371648399481748,1,318,False,0.001596564468362936,-3.149926470588234e-05,-0.00013036495098039217,-2.986593137254903e-05,0.001095591666666667,0.0006122661764705882,-0.00019173014705882354,0.0031126921644413683
1905,MIROC6,SSP245,2051,2100,1.3559386365224482,1.0598445542338888,1,318,False,0.00297003890351446,-0.0004075181972789114,-3.4093537414965304e-06,-8.359404761904761e-05,0.0009217132653061227,0.000715863265306122,-0.0004945215986394555,0.004113093835487249
1906,INM-CM5-0,SSP585,2016,2050,0.7800737695783369,0.6656791256624603,1,318,False,0.00218011526538479,-5.869975490196077e-05,-0.0001005066176470588,-4.104093137254902e-05,0.001389835049019608,0.0006131965686274513,-0.0002002473039215686,0.00398289957911028
1907,MPI-ESM1-2-LR,SSP585,2051,2100,2.3539196673816227,2.0838965542338888,1,318,False,0.004119812119365972,-8.984064625850341e-05,-0.0006978636054421765,-4.990068027210879e-05,0.002192938775510202,0.0019523215986394548,-0.0008376049319727887,0.007427467561542839
1908,NorESM2-MM,SSP126,2016,2050,0.6513889376872157,0.4437362685196032,1,319,False,0.002358484539812201,6.946151960784313e-05,1.3794117647058835e-05,-3.1404411764705875e-05,0.0008291997549019608,0.00028877009803921584,5.185122549019609e-05,0.003528305618243574
1909,GFDL-ESM4,SSP126,2051,2100,0.8079829447541442,0.5572205542338888,1,319,False,0.00166222403369273,0.0002326673469387755,-0.00028188248299319726,-6.728061224489783e-06,0.0010390547619047608,0.0005928015306122447,-5.594319727891155e-05,0.0032381371289308242
1910,MPI-ESM1-2-HR,SSP245,2016,2050,0.607796501402504,0.4752162685196033,1,319,False,0.001912099597136923,4.5794117647058805e-06,-5.129460784313725e-05,-1.0234313725490208e-05,0.0009702149509803924,0.00039324950980392165,-5.694950980392157e-05,0.0032186145481173157
1911,FGOALS-g3,SSP245,2051,2100,1.1870082738879546,0.9004765542338888,1,319,False,0.0019090819934939047,-0.0004071457482993197,0.0003878125850340135,-6.4986394557822896e-06,0.0012734096938775495,0.00042149421768707443,-2.583180272108847e-05,0.0035781541023374407
1912,NorESM2-MM,SSP585,2016,2050,0.8045185568688566,0.5660019828053175,1,319,False,0.002589025038524969,3.9771568627450975e-05,1.6947058823529393e-05,-2.355857843137255e-05,0.0011525732843137256,0.0005042556372549022,3.316004901960782e-05,0.004279014009113204
1913,FGOALS-g3,SSP585,2051,2100,2.192942474264328,1.5914885542338892,1,319,False,0.004029841951119337,-0.0002602714285714285,-0.00027367482993197266,-5.024710884353739e-05,0.0017983738095238087,0.0008777275510204076,-0.0005841933673469386,0.006121749944316615
1914,IPSL-CM6A-LR,SSP126,2016,2050,0.7787565927656791,0.7389648399481747,1,320,False,0.001820228461812543,-6.574632352941176e-05,2.338210784313727e-05,4.591470588235293e-05,0.0013726735294117651,0.0004586426470588236,3.550490196078436e-06,0.00365509512847921
1915,CIESM,SSP126,2051,2100,0.9927154479509568,1.0331705542338887,1,320,False,0.0017679016306068492,0.0005300471088435371,0.0003445789115646257,8.650323129251691e-05,0.0008223345238095232,6.476479591836711e-05,0.0009611292517006798,0.003616130202035419
1916,NESM3,SSP245,2016,2050,0.9283936687367031,0.8307391256624603,1,320,False,0.0022288659390588966,6.885171568627452e-05,1.4755637254901968e-05,3.1353186274509804e-05,0.0015003294117647062,0.0003721568627450981,0.00011496053921568629,0.004216312752784387
1917,GFDL-CM4,SSP245,2051,2100,1.8816062129430409,1.8746905542338888,1,320,False,0.0023871484229834746,0.00016796819727891144,0.00015851156462585037,0.00023159574829931967,0.0015950862244897954,0.0010644658163265301,0.0005580755102040815,0.005604775974003881
1918,EC-Earth3-Veg,SSP585,2016,2050,0.921360538505894,1.0408648399481746,1,320,False,0.0018179939975198373,0.00023263210784313726,-8.50441176470587e-06,2.330269607843137e-05,0.0020263852941176472,0.0006937762254901961,0.00024743039215686274,0.004785585909284543
1919,NESM3,SSP585,2051,2100,3.399749941502762,3.4657565542338893,1,320,False,0.0039245212203517675,0.00022975204081632643,0.0005226999999999999,0.00033057108843537403,0.002454271088435372,0.0021096848639455775,0.0010830231292517003,0.009571500301984417
1920,FGOALS-g3,SSP126,2016,2050,0.4640010264159097,0.5155419828053175,1,321,False,0.000976675481284778,0.00010893627450980394,6.825245098039215e-05,3.520367647058824e-05,0.0009065578431372553,0.00053030318627451,0.00021239240196078431,0.0026259289126573278
1921,FGOALS-f3-L,SSP126,2051,2100,0.9150046309954404,0.631548554233889,1,321,False,0.0012911286906234919,0.0008159831632653057,0.00035080629251700677,0.0001911625850340135,0.0007733115646258486,0.0005895634353741491,0.0013579520408163262,0.004011955731439815
1922,INM-CM5-0,SSP245,2016,2050,0.6037526103974642,0.5668476970910317,1,321,False,0.0015492509063198584,8.512328431372554e-05,0.00010827647058823531,3.4099509803921565e-05,0.0010787063725490199,0.0006071406862745098,0.00022749926470588242,0.0034625972298492707
