,ice_source,region,sample,scenario,risk_averse,startyr,endyr,dTdt,Tavg,dSdt
3726,GrIS,,364,SSP370,False,2016,2050,0.038816330532212506,0.8867562685196032,0.00048709485294117644
3727,GrIS,,364,SSP370,False,2051,2100,0.04359703721488572,2.6388005542338893,0.001274174659863945
3728,GrIS,,365,SSP370,False,2016,2050,0.031659411764705554,0.7653534113767462,0.0034098872549019614
3729,GrIS,,365,SSP370,False,2051,2100,0.038325166866746474,2.263694554233889,0.008583956632653057
3730,GrIS,,366,SSP370,False,2016,2050,0.02286694677871126,0.632213411376746,0.0003506411764705882
3731,GrIS,,366,SSP370,False,2051,2100,0.026949935174069482,1.6930105542338891,0.0010751710884353734
3732,GrIS,,367,SSP370,False,2016,2050,0.03087422969187644,0.7536705542338888,0.00038035122549019614
3733,GrIS,,367,SSP370,False,2051,2100,0.036221272509003394,2.181614554233889,0.0007109782312925167
3734,GrIS,,368,SSP370,False,2016,2050,0.021703025210083816,0.603753411376746,0.0005422872549019608
3735,GrIS,,368,SSP370,False,2051,2100,0.02513436254501786,1.5983325542338889,0.0009115176870748296
3736,GrIS,,369,SSP370,False,2016,2050,0.021452212885153848,0.6028734113767461,0.0007732875000000001
3737,GrIS,,369,SSP370,False,2051,2100,0.02448390876350527,1.580814554233889,0.0017622557823129248
