,ice_source,region,sample,scenario,risk_averse,startyr,endyr,Tavg,dSdt
241,AIS,EAIS,121,SSP119,True,2051,2100,0.6595910964849999,0.0010631857142857136
242,AIS,EAIS,122,SSP119,True,2016,2050,0.4253396679135713,0.00017578602941176473
243,AIS,EAIS,122,SSP119,True,2051,2100,0.30563309648499987,0.0010251243197278907
244,AIS,EAIS,123,SSP119,True,2016,2050,0.538631096485,0.0002473424019607843
245,AIS,EAIS,123,SSP119,True,2051,2100,0.5584990964849998,0.0014264006802721086
246,AIS,EAIS,124,SSP119,True,2016,2050,0.605731096485,0.0001316039215686275
247,AIS,EAIS,124,SSP119,True,2051,2100,0.48655909648499995,0.0008285435374149654
248,AIS,EAIS,125,SSP119,True,2016,2050,0.5280682393421429,0.00010576715686274513
249,AIS,EAIS,125,SSP119,True,2051,2100,0.6079050964849999,0.001615491666666666
250,AIS,EAIS,126,SSP119,True,2016,2050,0.5446196679135714,0.0003057987745098039
251,AIS,EAIS,126,SSP119,True,2051,2100,0.4995530964849999,0.0032037020408163257
252,AIS,EAIS,127,SSP119,True,2016,2050,0.46167395362785707,0.0002296169117647059
253,AIS,EAIS,127,SSP119,True,2051,2100,0.38785709648499994,0.001158018027210884
254,AIS,EAIS,128,SSP119,True,2016,2050,0.474931096485,-1.4356617647058816e-05
255,AIS,EAIS,128,SSP119,True,2051,2100,0.42988309648499995,0.0018826096938775504
256,AIS,EAIS,129,SSP119,True,2016,2050,0.6961482393421428,0.0005531174019607844
257,AIS,EAIS,129,SSP119,True,2051,2100,0.612121096485,0.002816529081632652
258,AIS,EAIS,130,SSP119,True,2016,2050,0.4718710964849999,1.430833333333333e-05
259,AIS,EAIS,130,SSP119,True,2051,2100,0.40149109648499987,0.0010298649659863943
260,AIS,EAIS,131,SSP119,True,2016,2050,0.5020510964849999,0.0003006563725490197
261,AIS,EAIS,131,SSP119,True,2051,2100,0.46887909648499987,0.002441559183673469
262,AIS,EAIS,132,SSP119,True,2016,2050,0.5892482393421428,0.00010570343137254906
263,AIS,EAIS,132,SSP119,True,2051,2100,0.6008750964849999,0.0011692986394557818
264,AIS,EAIS,133,SSP119,True,2016,2050,0.5579682393421428,-1.886102941176472e-05
265,AIS,EAIS,133,SSP119,True,2051,2100,0.44112309648499987,0.0016648151360544212
266,AIS,EAIS,134,SSP119,True,2016,2050,0.4894539536278571,0.00023961568627450986
267,AIS,EAIS,134,SSP119,True,2051,2100,0.4795850964849999,0.001580245408163265
