,ice_source,region,sample,scenario,risk_averse,startyr,endyr,dTdt,Tavg,dSdt
5518,AIS,EAIS,260,SSPNDC,False,2016,2050,0.01662910364145643,0.5418362685196033,0.00011244411764705881
5519,AIS,EAIS,260,SSPNDC,False,2051,2100,0.022459817527010668,1.3774725542338888,0.00043449489795918374
5520,AIS,EAIS,261,SSPNDC,False,2016,2050,0.02329851540616225,0.6758962685196033,0.00012289852941176475
5521,AIS,EAIS,261,SSPNDC,False,2051,2100,0.031562410564225506,1.850978554233889,0.0003369636054421766
5522,AIS,EAIS,262,SSPNDC,False,2016,2050,0.023793809523809304,0.6873019828053174,-6.34514705882353e-05
5523,AIS,EAIS,262,SSPNDC,False,2051,2100,0.031097243697478818,1.857084554233889,0.0005803467687074828
5524,AIS,EAIS,263,SSPNDC,False,2016,2050,0.018633333333333155,0.5705019828053176,4.273750000000002e-05
5525,AIS,EAIS,263,SSPNDC,False,2051,2100,0.025364624249699725,1.5097405542338889,-0.0003742957482993197
5526,AIS,EAIS,264,SSPNDC,False,2016,2050,0.012797507002800999,0.4596848399481746,9.97436274509804e-05
5527,AIS,EAIS,264,SSPNDC,False,2051,2100,0.017902818727490888,1.118510554233889,-6.812006802721089e-05
5528,AIS,EAIS,265,SSPNDC,False,2016,2050,0.013621372549019477,0.48101055423388883,0.0001453450980392157
5529,AIS,EAIS,265,SSPNDC,False,2051,2100,0.018100600240095927,1.1516385542338887,0.0006491083333333329
5530,AIS,EAIS,266,SSPNDC,False,2016,2050,0.01599016806722674,0.5213048399481746,-3.388578431372551e-05
5531,AIS,EAIS,266,SSPNDC,False,2051,2100,0.022446338535414025,1.3410265542338888,0.0002630744897959183
5532,AIS,EAIS,267,SSPNDC,False,2016,2050,0.03058565826330504,0.7958848399481746,6.168014705882354e-05
5533,AIS,EAIS,267,SSPNDC,False,2051,2100,0.041549027611044176,2.326772554233889,0.0003261168367346937
5534,AIS,EAIS,268,SSPNDC,False,2016,2050,0.01676840336134439,0.5394476970910318,9.703137254901964e-05
5535,AIS,EAIS,268,SSPNDC,False,2051,2100,0.022567102040816193,1.3696845542338887,0.0006113607142857142
5536,AIS,EAIS,269,SSPNDC,False,2016,2050,0.023130532212884938,0.6449362685196032,-5.600245098039226e-06
5537,AIS,EAIS,269,SSPNDC,False,2051,2100,0.031235284513805337,1.7947865542338888,-0.00043299795918367326
5538,AIS,EAIS,270,SSPNDC,False,2016,2050,0.022182184873949375,0.6477676970910319,-0.00011909362745098038
5539,AIS,EAIS,270,SSPNDC,False,2051,2100,0.03173183193277293,1.8145905542338892,0.00011680833333333333
5540,AIS,EAIS,271,SSPNDC,False,2016,2050,0.023640364145658038,0.664733411376746,-7.255465686274512e-05
5541,AIS,EAIS,271,SSPNDC,False,2051,2100,0.03297879471788697,1.876150554233889,3.661037414965989e-05
5542,AIS,EAIS,272,SSPNDC,False,2016,2050,0.022617563025209876,0.6472305542338889,5.528406862745099e-05
5543,AIS,EAIS,272,SSPNDC,False,2051,2100,0.029151908763505232,1.727632554233889,0.00029176819727891144
5544,AIS,EAIS,273,SSPNDC,False,2016,2050,0.021857030812324728,0.6308305542338889,-6.716127450980393e-05
5545,AIS,EAIS,273,SSPNDC,False,2051,2100,0.030545488595438004,1.742582554233889,0.0001872882653061224
5546,AIS,EAIS,274,SSPNDC,False,2016,2050,0.030771652661064113,0.7649705542338889,-8.972720588235294e-05
5547,AIS,EAIS,274,SSPNDC,False,2051,2100,0.043619903961584376,2.360252554233889,0.00045364540816326536
5548,AIS,EAIS,275,SSPNDC,False,2016,2050,0.03148621848739466,0.8238391256624603,-0.00010371495098039215
5549,AIS,EAIS,275,SSPNDC,False,2051,2100,0.0419158271308521,2.376452554233889,0.0005742768707482992
5550,AIS,EAIS,276,SSPNDC,False,2016,2050,0.03036291316526585,0.8264391256624602,9.318137254901978e-06
5551,AIS,EAIS,276,SSPNDC,False,2051,2100,0.03820473949579809,2.250612554233889,0.00018394472789115624
5552,AIS,EAIS,277,SSPNDC,False,2016,2050,0.019021288515405972,0.5644791256624604,1.5561274509803905e-05
5553,AIS,EAIS,277,SSPNDC,False,2051,2100,0.027943039615846176,1.575442554233889,0.00015995153061224493
5554,AIS,EAIS,278,SSPNDC,False,2016,2050,0.017469803921568466,0.5513162685196034,-3.708725490196079e-05
5555,AIS,EAIS,278,SSPNDC,False,2051,2100,0.023804441776710553,1.431760554233889,0.00018857244897959173
5556,AIS,EAIS,279,SSPNDC,False,2016,2050,0.020908151260503997,0.6014419828053175,-4.23669117647059e-05
5557,AIS,EAIS,279,SSPNDC,False,2051,2100,0.029051265306122277,1.665622554233889,-0.00016836173469387755
5558,AIS,EAIS,280,SSPNDC,False,2016,2050,0.02085563025210065,0.6269591256624603,-3.1609803921568626e-05
5559,AIS,EAIS,280,SSPNDC,False,2051,2100,0.028841867947178704,1.678324554233889,0.0006922528911564622
5560,AIS,EAIS,281,SSPNDC,False,2016,2050,0.031443641456582364,0.8564591256624604,-0.00013689068627450985
5561,AIS,EAIS,281,SSPNDC,False,2051,2100,0.03943850660264084,2.345888554233889,0.00021254931972789114
5562,AIS,EAIS,282,SSPNDC,False,2016,2050,0.012565994397758988,0.46381055423388884,0.000111790931372549
5563,AIS,EAIS,282,SSPNDC,False,2051,2100,0.017746223289315625,1.1098685542338889,8.25913265306124e-05
5564,AIS,EAIS,283,SSPNDC,False,2016,2050,0.027064929971988547,0.7336105542338889,-8.393872549019611e-05
5565,AIS,EAIS,283,SSPNDC,False,2051,2100,0.036771726290516,2.0882225542338886,0.0007455212585034009
5566,AIS,EAIS,284,SSPNDC,False,2016,2050,0.022880224089635644,0.6555191256624605,-6.153382352941177e-05
5567,AIS,EAIS,284,SSPNDC,False,2051,2100,0.0324395630252099,1.8429605542338892,-1.4552040816326366e-05
5568,AIS,EAIS,285,SSPNDC,False,2016,2050,0.0237244257703079,0.6480848399481746,-1.8370833333333337e-05
5569,AIS,EAIS,285,SSPNDC,False,2051,2100,0.033416441776710486,1.8717905542338888,-0.00041741938775510194
5570,AIS,EAIS,286,SSPNDC,False,2016,2050,0.02095487394957965,0.6129534113767461,2.516323529411765e-05
5571,AIS,EAIS,286,SSPNDC,False,2051,2100,0.027352110444177513,1.6247165542338888,-0.00010504132653061227
5572,AIS,EAIS,287,SSPNDC,False,2016,2050,0.014986554621848603,0.5112762685196033,6.455539215686275e-05
5573,AIS,EAIS,287,SSPNDC,False,2051,2100,0.01949915486194466,1.240796554233889,0.00027006224489795907
5574,AIS,EAIS,288,SSPNDC,False,2016,2050,0.02276949579831911,0.6426934113767461,-0.00010059558823529411
5575,AIS,EAIS,288,SSPNDC,False,2051,2100,0.0330340168067225,1.8404745542338892,0.00020550884353741488
