,ice_source,region,sample,scenario,riskaverse,startyr,endyr,Tavg,dSdt
265,AIS,PEN,133,SSP119,,2051,2100,0.44112309648499987,0.00029442857142857146
266,AIS,PEN,134,SSP119,,2016,2050,0.4894539536278571,4.529019607843137e-05
267,AIS,PEN,134,SSP119,,2051,2100,0.4795850964849999,0.0002066190476190476
268,AIS,PEN,135,SSP119,,2016,2050,0.3935396679135713,1.8458823529411767e-05
269,AIS,PEN,135,SSP119,,2051,2100,0.29393109648499993,0.00031788571428571425
270,AIS,PEN,136,SSP119,,2016,2050,0.4661939536278571,3.509215686274509e-05
271,AIS,PEN,136,SSP119,,2051,2100,0.2957410964849999,6.351156462585036e-05
272,AIS,PEN,137,SSP119,,2016,2050,0.44298823934214276,5.164117647058824e-05
273,AIS,PEN,137,SSP119,,2051,2100,0.22847909648499987,0.00024480136054421764
274,AIS,PEN,138,SSP119,,2016,2050,0.633353953627857,-4.633333333333334e-06
275,AIS,PEN,138,SSP119,,2051,2100,0.6985830964849999,0.00027508979591836735
276,AIS,PEN,139,SSP119,,2016,2050,0.6042910964849999,4.9370588235294116e-05
277,AIS,PEN,139,SSP119,,2051,2100,0.690329096485,0.00028202448979591836
278,AIS,PEN,140,SSP119,,2016,2050,0.457333953627857,1.2554901960784314e-05
279,AIS,PEN,140,SSP119,,2051,2100,0.40582309648499987,3.7702040816326534e-05
280,AIS,PEN,141,SSP119,,2016,2050,0.5018310964849998,2.113921568627451e-05
281,AIS,PEN,141,SSP119,,2051,2100,0.5751810964849998,0.00014209387755102039
282,AIS,PEN,142,SSP119,,2016,2050,0.461873953627857,-7.245098039215686e-06
283,AIS,PEN,142,SSP119,,2051,2100,0.3838190964849999,9.460544217687075e-05
284,AIS,PEN,143,SSP119,,2016,2050,0.5663396679135714,-1.3764705882352957e-06
285,AIS,PEN,143,SSP119,,2051,2100,0.5511610964849999,0.00023288979591836733
286,AIS,PEN,144,SSP119,,2016,2050,0.4750196679135713,-6.945098039215685e-06
287,AIS,PEN,144,SSP119,,2051,2100,0.4107510964849999,0.00010549251700680272
288,AIS,PEN,145,SSP119,,2016,2050,0.48529395362785704,1.7782352941176468e-05
289,AIS,PEN,145,SSP119,,2051,2100,0.5297190964849999,0.00013145714285714286
290,AIS,PEN,146,SSP119,,2016,2050,0.6497710964849999,4.3537254901960786e-05
291,AIS,PEN,146,SSP119,,2051,2100,0.761049096485,0.0001699918367346939
292,AIS,PEN,147,SSP119,,2016,2050,0.5423110964850001,-2.6666666666666656e-06
293,AIS,PEN,147,SSP119,,2051,2100,0.5219430964849999,1.2378231292517009e-05
294,AIS,PEN,148,SSP119,,2016,2050,0.6080996679135713,-2.2982352941176476e-05
295,AIS,PEN,148,SSP119,,2051,2100,0.618667096485,1.8775510204081568e-06
296,AIS,PEN,149,SSP119,,2016,2050,0.5357996679135714,1.3166666666666669e-05
297,AIS,PEN,149,SSP119,,2051,2100,0.5667510964849999,0.0002529442176870748
298,AIS,PEN,150,SSP119,,2016,2050,0.4995825250564285,3.69921568627451e-05
299,AIS,PEN,150,SSP119,,2051,2100,0.42478509648499985,0.0003360448979591837
300,AIS,PEN,151,SSP119,,2016,2050,0.46770823934214284,-2.3509803921568646e-06
301,AIS,PEN,151,SSP119,,2051,2100,0.358029096485,6.993197278911562e-06
302,AIS,PEN,152,SSP119,,2016,2050,0.43918538219928566,3.859803921568627e-05
