,model,run,scenario,startyr,endyr,Tavg,dSdt,r,i,p,f,model_key,probability_weight,counts
609,UKESM1-0-LL,r16i1p1f2_gn,SSP126,2016,2050,1.1618271498018655,0.002141017685918247,16,1,1,2,UKESM1-0-LL:p1:2016:2050:SSP126,3.222788864620802,13
610,UKESM1-0-LL,r17i1p1f2_gn,SSP126,2016,2050,1.1523183836310975,0.002222995985956753,17,1,1,2,UKESM1-0-LL:p1:2016:2050:SSP126,3.5350081938269473,13
611,UKESM1-0-LL,r18i1p1f2_gn,SSP126,2016,2050,1.1750757063624633,0.002152985290569417,18,1,1,2,UKESM1-0-LL:p1:2016:2050:SSP126,2.82696405877447,13
612,UKESM1-0-LL,r19i1p1f2_gn,SSP126,2016,2050,1.079769095519282,0.0022594976951094236,19,1,1,2,UKESM1-0-LL:p1:2016:2050:SSP126,6.85535909640488,13
613,UKESM1-0-LL,r1i1p1f2_gn,SSP126,2016,2050,1.1720213788170213,0.002377379028236165,1,1,1,2,UKESM1-0-LL:p1:2016:2050:SSP126,2.9143384720749235,13
614,UKESM1-0-LL,r2i1p1f2_gn,SSP126,2016,2050,1.2626108041259272,0.002316343871986165,2,1,1,2,UKESM1-0-LL:p1:2016:2050:SSP126,1.113408812554009,13
615,UKESM1-0-LL,r3i1p1f2_gn,SSP126,2016,2050,1.1629393628400635,0.0021769204998717587,3,1,1,2,UKESM1-0-LL:p1:2016:2050:SSP126,3.187844478679058,13
616,UKESM1-0-LL,r4i1p1f2_gn,SSP126,2016,2050,1.132493627589554,0.002173928653492647,4,1,1,2,UKESM1-0-LL:p1:2016:2050:SSP126,4.268521318010668,13
617,UKESM1-0-LL,r8i1p1f2_gn,SSP126,2016,2050,1.2195906769275666,0.002361222663346459,8,1,1,2,UKESM1-0-LL:p1:2016:2050:SSP126,1.7857821637542324,13
618,UKESM1-0-LL,r9i1p1f2_gn,SSP126,2016,2050,1.4123035127851722,0.0027172611478497,9,1,1,2,UKESM1-0-LL:p1:2016:2050:SSP126,0.17027336035560078,13
619,UKESM1-0-LL,r10i1p1f2_gn,SSP126,2051,2100,1.823603287407764,0.0019145107695034567,10,1,1,2,UKESM1-0-LL:p1:2051:2100:SSP126,1.019315694325262,13
620,UKESM1-0-LL,r11i1p1f2_gn,SSP126,2051,2100,2.084791721854572,0.0018713294851536652,11,1,1,2,UKESM1-0-LL:p1:2051:2100:SSP126,0.10409643142155689,13
621,UKESM1-0-LL,r12i1p1f2_gn,SSP126,2051,2100,2.038290917104689,0.0017891188665312165,12,1,1,2,UKESM1-0-LL:p1:2051:2100:SSP126,0.17000102818317514,13
622,UKESM1-0-LL,r16i1p1f2_gn,SSP126,2051,2100,1.9281135047598357,0.0018185983811106,16,1,1,2,UKESM1-0-LL:p1:2051:2100:SSP126,0.4670019846760607,13
623,UKESM1-0-LL,r17i1p1f2_gn,SSP126,2051,2100,1.8847362655816935,0.001860118946250604,17,1,1,2,UKESM1-0-LL:p1:2051:2100:SSP126,0.6584069627249121,13
624,UKESM1-0-LL,r18i1p1f2_gn,SSP126,2051,2100,1.919450174402812,0.001983019770408164,18,1,1,2,UKESM1-0-LL:p1:2051:2100:SSP126,0.5013306350272536,13
625,UKESM1-0-LL,r19i1p1f2_gn,SSP126,2051,2100,1.8344493729171631,0.001844756305217743,19,1,1,2,UKESM1-0-LL:p1:2051:2100:SSP126,0.946847724181895,13
626,UKESM1-0-LL,r1i1p1f2_gn,SSP126,2051,2100,1.9147996596718144,0.0018900138687114327,1,1,1,2,UKESM1-0-LL:p1:2051:2100:SSP126,0.5205343176950917,13
627,UKESM1-0-LL,r2i1p1f2_gn,SSP126,2051,2100,2.242445978827561,0.0018875226378440855,2,1,1,2,UKESM1-0-LL:p1:2051:2100:SSP126,0.014503733055546473,13
628,UKESM1-0-LL,r3i1p1f2_gn,SSP126,2051,2100,2.049703270244152,0.0018239962507267387,3,1,1,2,UKESM1-0-LL:p1:2051:2100:SSP126,0.15127214764612618,13
629,UKESM1-0-LL,r4i1p1f2_gn,SSP126,2051,2100,1.967631193820864,0.001789534122359996,4,1,1,2,UKESM1-0-LL:p1:2051:2100:SSP126,0.3327689511913706,13
630,UKESM1-0-LL,r8i1p1f2_gn,SSP126,2051,2100,1.8807094114105782,0.0017480137092726572,8,1,1,2,UKESM1-0-LL:p1:2051:2100:SSP126,0.6787548649094998,13
631,UKESM1-0-LL,r9i1p1f2_gn,SSP126,2051,2100,2.2737919148730725,0.002290120538400144,9,1,1,2,UKESM1-0-LL:p1:2051:2100:SSP126,0.009234689732824208,13
632,ACCESS-CM2,r1i1p1f1_gn,SSP245,2016,2050,1.0963044192298526,0.002699309850440306,1,1,1,1,ACCESS-CM2:p1:2016:2050:SSP245,42.465808228366775,3
633,ACCESS-CM2,r2i1p1f1_gn,SSP245,2016,2050,1.0250474718290548,0.0026215198723708887,2,1,1,1,ACCESS-CM2:p1:2016:2050:SSP245,72.29567574672781,3
634,ACCESS-CM2,r3i1p1f1_gn,SSP245,2016,2050,0.8902487032340787,0.0025060317095588237,3,1,1,1,ACCESS-CM2:p1:2016:2050:SSP245,159.05651151259627,3
635,ACCESS-CM2,r1i1p1f1_gn,SSP245,2051,2100,2.4702668360658895,0.0033469686702806123,1,1,1,1,ACCESS-CM2:p1:2051:2100:SSP245,8.870552445061051,3
636,ACCESS-CM2,r2i1p1f1_gn,SSP245,2051,2100,2.425500169094448,0.0032925766949750933,2,1,1,1,ACCESS-CM2:p1:2051:2100:SSP245,10.631407428378184,3
637,ACCESS-CM2,r3i1p1f1_gn,SSP245,2051,2100,2.3317355439983203,0.002815090880102041,3,1,1,1,ACCESS-CM2:p1:2051:2100:SSP245,15.415191748503467,3
638,ACCESS-ESM1-5,r1i1p1f1_gn,SSP245,2016,2050,0.8162360240675071,0.0024689319817458887,1,1,1,1,ACCESS-ESM1-5:p1:2016:2050:SSP245,215.00574056115633,3
639,ACCESS-ESM1-5,r2i1p1f1_gn,SSP245,2016,2050,0.9201293247518834,0.002434225643382353,2,1,1,1,ACCESS-ESM1-5:p1:2016:2050:SSP245,137.06338074284093,3
640,ACCESS-ESM1-5,r3i1p1f1_gn,SSP245,2016,2050,0.935274737245834,0.001984240815919988,3,1,1,1,ACCESS-ESM1-5:p1:2016:2050:SSP245,126.37127527589045,3
641,ACCESS-ESM1-5,r1i1p1f1_gn,SSP245,2051,2100,1.8771673797487551,0.0028470617776014365,1,1,1,1,ACCESS-ESM1-5:p1:2051:2100:SSP245,66.07481214309998,3
642,ACCESS-ESM1-5,r2i1p1f1_gn,SSP245,2051,2100,2.0590594135865667,0.0028553659818610373,2,1,1,1,ACCESS-ESM1-5:p1:2051:2100:SSP245,39.00657244490264,3
643,ACCESS-ESM1-5,r3i1p1f1_gn,SSP245,2051,2100,2.0292212617139285,0.002276569756926323,3,1,1,1,ACCESS-ESM1-5:p1:2051:2100:SSP245,42.581775630899344,3
644,BCC-CSM2-MR,r1i1p1f1_gn,SSP245,2016,2050,0.7684900045579184,0.0015827254118288266,1,1,1,1,BCC-CSM2-MR:p1:2016:2050:SSP245,743.3757210458879,1
645,CAMS-CSM1-0,r1i1p1f1_gn,SSP245,2016,2050,0.4474888660905663,0.001409792396075585,1,1,1,1,CAMS-CSM1-0:p1:2016:2050:SSP245,306.46556219615985,2
646,CAMS-CSM1-0,r2i1p1f1_gn,SSP245,2016,2050,0.5003491206917374,0.002513212316176471,2,1,1,1,CAMS-CSM1-0:p1:2016:2050:SSP245,364.81182278162635,2
647,CAMS-CSM1-0,r2i1p1f1_gn,SSP245,2051,2100,1.193917987709597,0.002976605782703477,2,1,1,1,CAMS-CSM1-0:p1:2051:2100:SSP245,504.94624352357283,1
648,CanESM5,r10i1p1f1_gn,SSP245,2016,2050,1.1538112270457646,0.0025036383201094236,10,1,1,1,CanESM5:p1:2016:2050:SSP245,3.9326468527030385,20
649,CanESM5,r10i1p2f1_gn,SSP245,2016,2050,1.2328630381184666,0.002523384769173229,10,1,2,1,CanESM5:p1:2016:2050:SSP245,1.888853790047705,20
650,CanESM5,r1i1p1f1_gn,SSP245,2016,2050,1.1354723411863006,0.002446791704963235,1,1,1,1,CanESM5:p1:2016:2050:SSP245,4.608970170118594,20
651,CanESM5,r1i1p2f1_gn,SSP245,2016,2050,1.2144255116822364,0.0024982526460114647,1,1,2,1,CanESM5:p1:2016:2050:SSP245,2.2566759513120456,20
652,CanESM5,r2i1p1f1_gn,SSP245,2016,2050,1.3449971822629436,0.0025712554069126357,2,1,1,1,CanESM5:p1:2016:2050:SSP245,0.5896771025038405,20
653,CanESM5,r2i1p2f1_gn,SSP245,2016,2050,1.2985494083877709,0.0025712554069126357,2,1,2,1,CanESM5:p1:2016:2050:SSP245,0.9708815536199928,20
654,CanESM5,r3i1p1f1_gn,SSP245,2016,2050,1.2014837119751292,0.0025784360135302823,3,1,1,1,CanESM5:p1:2016:2050:SSP245,2.550629152507577,20
655,CanESM5,r3i1p2f1_gn,SSP245,2016,2050,1.2276832841866394,0.002501843168455012,3,1,2,1,CanESM5:p1:2016:2050:SSP245,1.9864763752441386,20
656,CanESM5,r4i1p1f1_gn,SSP245,2016,2050,1.0994296382424409,0.002555099261157653,4,1,1,1,CanESM5:p1:2016:2050:SSP245,6.212400442372842,20
657,CanESM5,r4i1p2f1_gn,SSP245,2016,2050,1.196328673886967,0.002494064104907653,4,1,2,1,CanESM5:p1:2016:2050:SSP245,2.676586999396322,20
658,CanESM5,r5i1p1f1_gn,SSP245,2016,2050,1.2263026910502504,0.0025138107731061824,5,1,1,1,CanESM5:p1:2016:2050:SSP245,2.013229912910371,20
659,CanESM5,r5i1p2f1_gn,SSP245,2016,2050,1.1824602349873885,0.002589206923456753,5,1,2,1,CanESM5:p1:2016:2050:SSP245,3.042192150395946,20
660,CanESM5,r6i1p1f1_gn,SSP245,2016,2050,1.2004773516998173,0.002583223230698529,6,1,1,1,CanESM5:p1:2016:2050:SSP245,2.57481019217294,20
661,CanESM5,r6i1p2f1_gn,SSP245,2016,2050,1.1986815225948817,0.002604765050551471,6,1,2,1,CanESM5:p1:2016:2050:SSP245,2.6184505507807416,20
662,CanESM5,r7i1p1f1_gn,SSP245,2016,2050,1.2498332058668211,0.0025102202506626357,7,1,1,1,CanESM5:p1:2016:2050:SSP245,1.597887266526275,20
663,CanESM5,r7i1p2f1_gn,SSP245,2016,2050,1.2188430781217792,0.002577837775735294,7,1,2,1,CanESM5:p1:2016:2050:SSP245,2.1632946390748726,20
664,CanESM5,r8i1p1f1_gn,SSP245,2016,2050,1.0777686843576362,0.002523983226102941,8,1,1,1,CanESM5:p1:2016:2050:SSP245,7.368202096467508,20
665,CanESM5,r8i1p2f1_gn,SSP245,2016,2050,1.3357956426238502,0.002631692325367647,8,1,2,1,CanESM5:p1:2016:2050:SSP245,0.6520494998225727,20
666,CanESM5,r9i1p1f1_gn,SSP245,2016,2050,1.2601865645430053,0.002503039644044988,9,1,1,1,CanESM5:p1:2016:2050:SSP245,1.440513664956228,20
667,CanESM5,r9i1p2f1_gn,SSP245,2016,2050,1.1674005529159217,0.0023205326322247,9,1,2,1,CanESM5:p1:2016:2050:SSP245,3.4863504634993787,20
668,CanESM5,r10i1p1f1_gn,SSP245,2051,2100,2.5724254251515504,0.002859517627832841,10,1,1,1,CanESM5:p1:2051:2100:SSP245,0.8749676699719298,20
669,CanESM5,r10i1p2f1_gn,SSP245,2051,2100,2.5700334149191804,0.002918061857320825,10,1,2,1,CanESM5:p1:2051:2100:SSP245,0.8837001165671733,20
670,CanESM5,r1i1p1f1_gn,SSP245,2051,2100,2.5589646251904696,0.0028512137276785715,1,1,1,1,CanESM5:p1:2051:2100:SSP245,0.9251807096682126,20
671,CanESM5,r1i1p2f1_gn,SSP245,2051,2100,2.556365088360621,0.0029139099072436896,1,1,2,1,CanESM5:p1:2051:2100:SSP245,0.9351834193913582,20
672,CanESM5,r2i1p1f1_gn,SSP245,2051,2100,2.6961914850111843,0.002840833396327739,2,1,1,1,CanESM5:p1:2051:2100:SSP245,0.5200717960669096,20
673,CanESM5,r2i1p2f1_gn,SSP245,2051,2100,2.6733887591899475,0.0029637345245906283,2,1,2,1,CanESM5:p1:2051:2100:SSP245,0.5725467995324642,20
674,CanESM5,r3i1p1f1_gn,SSP245,2051,2100,2.730586272466041,0.0028748804209183672,3,1,1,1,CanESM5:p1:2051:2100:SSP245,0.45055979019248804,20
675,CanESM5,r3i1p2f1_gn,SSP245,2051,2100,2.6924886930063394,0.002903529575892857,3,1,2,1,CanESM5:p1:2051:2100:SSP245,0.5282359475315198,20
676,CanESM5,r4i1p1f1_gn,SSP245,2051,2100,2.5273905389037736,0.0029159857302295924,4,1,1,1,CanESM5:p1:2051:2100:SSP245,1.0537732629003902,20
677,CanESM5,r4i1p2f1_gn,SSP245,2051,2100,2.5919792368458157,0.002962488909156955,4,1,2,1,CanESM5:p1:2051:2100:SSP245,0.806548850232961,20
678,CanESM5,r5i1p1f1_gn,SSP245,2051,2100,2.6264434777478978,0.002847476881377551,5,1,1,1,CanESM5:p1:2051:2100:SSP245,0.6980243971293473,20
679,CanESM5,r5i1p2f1_gn,SSP245,2051,2100,2.4686550605226785,0.00294255906221818,5,1,2,1,CanESM5:p1:2051:2100:SSP245,1.339320948652962,20
680,CanESM5,r6i1p1f1_gn,SSP245,2051,2100,2.5786455264155284,0.0028570263969654943,6,1,1,1,CanESM5:p1:2051:2100:SSP245,0.8526362719507999,20
681,CanESM5,r6i1p2f1_gn,SSP245,2051,2100,2.6454039649372016,0.0029126642918100164,6,1,2,1,CanESM5:p1:2051:2100:SSP245,0.6443970016144018,20
682,CanESM5,r7i1p1f1_gn,SSP245,2051,2100,2.5754039839571874,0.0028765414442334858,7,1,1,1,CanESM5:p1:2051:2100:SSP245,0.8642066982330621,20
683,CanESM5,r7i1p2f1_gn,SSP245,2051,2100,2.5931489702807085,0.0029691317859961057,7,1,2,1,CanESM5:p1:2051:2100:SSP245,0.8026189464851397,20
684,CanESM5,r8i1p1f1_gn,SSP245,2051,2100,2.4942798305545466,0.0028561961894132647,8,1,1,1,CanESM5:p1:2051:2100:SSP245,1.2066844381598871,20
685,CanESM5,r8i1p2f1_gn,SSP245,2051,2100,2.6897066731964396,0.002900207833367951,8,1,2,1,CanESM5:p1:2051:2100:SSP245,0.5344598111234841,20
686,CanESM5,r9i1p1f1_gn,SSP245,2051,2100,2.654950033455691,0.0028615937549240733,9,1,1,1,CanESM5:p1:2051:2100:SSP245,0.6189336631009034,20
687,CanESM5,r9i1p2f1_gn,SSP245,2051,2100,2.54280178553222,0.003420459980867347,9,1,2,1,CanESM5:p1:2051:2100:SSP245,0.9890401254707953,20
688,CESM2-WACCM,r2i1p1f1_gr,SSP245,2016,2050,0.7201008996327687,0.003881117876838235,2,1,1,1,CESM2-WACCM:p1:2016:2050:SSP245,821.918893171079,1
689,CESM2-WACCM,r2i1p1f1_gr,SSP245,2051,2100,1.9375974559903284,0.0044435256597947104,2,1,1,1,CESM2-WACCM:p1:2051:2100:SSP245,166.44170807842676,1
690,CIESM,r1i1p1f1_gn,SSP245,2016,2050,1.007616937178739,0.0019626992152017705,1,1,1,1,CIESM:p1:2016:2050:SSP245,244.1678951584361,1
691,CIESM,r1i1p1f1_gn,SSP245,2051,2100,2.130034080540838,0.0026016752330624325,1,1,1,1,CIESM:p1:2051:2100:SSP245,94.24183106341269,1
692,CMCC-CM2-SR5,r1i1p1f1_gn,SSP245,2016,2050,0.6999136383324185,0.0020542519495767705,1,1,1,1,CMCC-CM2-SR5:p1:2016:2050:SSP245,845.8817222451214,1
693,CMCC-CM2-SR5,r1i1p1f1_gn,SSP245,2051,2100,2.1256501261262883,0.002603751664258996,1,1,1,1,CMCC-CM2-SR5:p1:2051:2100:SSP245,95.55053395880452,1
694,CMCC-ESM2,r1i1p1f1_gn,SSP245,2016,2050,0.6246699132338449,0.0020979338270776414,1,1,1,1,CMCC-ESM2:p1:2016:2050:SSP245,878.1277184152472,1
695,CMCC-ESM2,r1i1p1f1_gn,SSP245,2051,2100,2.194433167284501,0.002516558431849188,1,1,1,1,CMCC-ESM2:p1:2051:2100:SSP245,76.34791995756244,1
696,EC-Earth3,r1i1p1f1_gn,SSP245,2016,2050,0.8926231121729984,0.0021021225873161767,1,1,1,1,EC-Earth3:p1:2016:2050:SSP245,471.824453720935,1
697,EC-Earth3,r1i1p1f1_gn,SSP245,2051,2100,1.9738229037942008,0.002605412079363453,1,1,1,1,EC-Earth3:p1:2051:2100:SSP245,149.9553440824661,1
698,EC-Earth3-CC,r1i1p1f1_gn,SSP245,2016,2050,0.5685827877334759,0.002078187378013835,1,1,1,1,EC-Earth3-CC:p1:2016:2050:SSP245,839.527697368941,1
699,EC-Earth3-CC,r1i1p1f1_gn,SSP245,2051,2100,1.6428629007605196,0.0025792541552563104,1,1,1,1,EC-Earth3-CC:p1:2051:2100:SSP245,379.49551260354366,1
700,EC-Earth3-Veg,r1i1p1f1_gn,SSP245,2016,2050,0.7128552498841145,0.0020219392197973586,1,1,1,1,EC-Earth3-Veg:p1:2016:2050:SSP245,831.1876934849766,1
701,EC-Earth3-Veg,r1i1p1f1_gn,SSP245,2051,2100,1.89028719086474,0.002494552609871845,1,1,1,1,EC-Earth3-Veg:p1:2051:2100:SSP245,190.82321103576734,1
702,EC-Earth3-Veg-LR,r1i1p1f1_gn,SSP245,2016,2050,0.7047114431250634,0.00016994101871900698,1,1,1,1,EC-Earth3-Veg-LR:p1:2016:2050:SSP245,840.7198665362996,1
703,EC-Earth3-Veg-LR,r1i1p1f1_gn,SSP245,2051,2100,1.743870194196461,0.00018061423788265306,1,1,1,1,EC-Earth3-Veg-LR:p1:2051:2100:SSP245,291.0098540900074,1
704,FGOALS-g3,r1i1p1f1_gn,SSP245,2016,2050,0.6052066395519661,0.002301384420955882,1,1,1,1,FGOALS-g3:p1:2016:2050:SSP245,870.7162492493716,1
705,FGOALS-g3,r1i1p1f1_gn,SSP245,2051,2100,1.1870082738879546,0.002423967785981237,1,1,1,1,FGOALS-g3:p1:2051:2100:SSP245,500.01447771666784,1
706,FIO-ESM-2-0,r1i1p1f1_gn,SSP245,2016,2050,0.8358917844027474,0.0023025811156805825,1,1,1,1,FIO-ESM-2-0:p1:2016:2050:SSP245,601.0931194567313,1
707,FIO-ESM-2-0,r1i1p1f1_gn,SSP245,2051,2100,1.8386586678250296,0.002720839515024302,1,1,1,1,FIO-ESM-2-0:p1:2051:2100:SSP245,221.69491021090272,1
708,GFDL-CM4,r1i1p1f1_gn,SSP245,2016,2050,0.8249766143850366,0.0016838522518382356,1,1,1,1,GFDL-CM4:p1:2016:2050:SSP245,625.640880295931,1
709,GFDL-CM4,r1i1p1f1_gn,SSP245,2051,2100,1.8816062129430409,0.0022562249582640977,1,1,1,1,GFDL-CM4:p1:2051:2100:SSP245,195.68755760512263,1
710,GFDL-ESM4,r1i1p1f1_gn,SSP245,2016,2050,0.6669517599333972,0.0025598862591911767,1,1,1,1,GFDL-ESM4:p1:2016:2050:SSP245,871.6537478653761,1
711,GFDL-ESM4,r1i1p1f1_gn,SSP245,2051,2100,1.4098197525913747,0.0031792259946161385,1,1,1,1,GFDL-ESM4:p1:2051:2100:SSP245,548.9099199098836,1
712,HadGEM3-GC31-LL,r4i1p1f3_gn,SSP245,2016,2050,0.5246588644299663,0.0004092945772058824,4,1,1,3,HadGEM3-GC31-LL:p1:2016:2050:SSP245,775.4097642234577,1
713,INM-CM4-8,r1i1p1f1_gr1,SSP245,2016,2050,0.5813349359816584,0.0005517099600504426,1,1,1,1,INM-CM4-8:p1:2016:2050:SSP245,852.8603967075672,1
714,INM-CM4-8,r1i1p1f1_gr1,SSP245,2051,2100,1.2632771756069587,0.0007386499521683672,1,1,1,1,INM-CM4-8:p1:2051:2100:SSP245,543.7306816776598,1
715,INM-CM5-0,r1i1p1f1_gr1,SSP245,2016,2050,0.6037526103974642,0.0020219392197973586,1,1,1,1,INM-CM5-0:p1:2016:2050:SSP245,869.9016016904067,1
716,INM-CM5-0,r1i1p1f1_gr1,SSP245,2051,2100,1.2496407245117211,0.0023562891446814245,1,1,1,1,INM-CM5-0:p1:2051:2100:SSP245,537.7676414056741,1
717,IPSL-CM6A-LR,r1i1p1f1_gn,SSP245,2016,2050,0.9055545443580401,0.001960305606617647,1,1,1,1,IPSL-CM6A-LR:p1:2016:2050:SSP245,147.66400988003105,3
718,IPSL-CM6A-LR,r2i1p1f1_gn,SSP245,2016,2050,0.8701447986420591,0.0019028607536764703,2,1,1,1,IPSL-CM6A-LR:p1:2016:2050:SSP245,174.2884703364744,3
719,IPSL-CM6A-LR,r3i1p1f1_gn,SSP245,2016,2050,0.8666278839110646,0.0019912702195784625,3,1,1,1,IPSL-CM6A-LR:p1:2016:2050:SSP245,176.9706648437422,3
720,IPSL-CM6A-LR,r1i1p1f1_gn,SSP245,2051,2100,2.1842846425374205,0.0022852889129093717,1,1,1,1,IPSL-CM6A-LR:p1:2051:2100:SSP245,26.33554481221587,3
721,IPSL-CM6A-LR,r2i1p1f1_gn,SSP245,2051,2100,2.1447812398274664,0.002289856270867951,2,1,1,1,IPSL-CM6A-LR:p1:2051:2100:SSP245,29.975534475451358,3
722,IPSL-CM6A-LR,r3i1p1f1_gn,SSP245,2051,2100,2.1024846140542763,0.0025520172654366013,3,1,1,1,IPSL-CM6A-LR:p1:2051:2100:SSP245,34.2234138561944,3
723,MIROC6,r1i1p1f1_gm,SSP245,2016,2050,0.6199807734343494,0.001969289472874473,1,1,1,1,MIROC6:p1:2016:2050:SSP245,292.31334796516495,3
724,MIROC6,r2i1p1f1_gm,SSP245,2016,2050,0.5553489861119942,0.001966600470683154,2,1,1,1,MIROC6:p1:2016:2050:SSP245,274.3507504755699,3
725,MIROC6,r3i1p1f1_gm,SSP245,2016,2050,0.5653917590886408,0.0019046559053308824,3,1,1,1,MIROC6:p1:2016:2050:SSP245,278.5985261086028,3
726,MIROC6,r1i1p1f1_gm,SSP245,2051,2100,1.3981427672933933,0.0024999728312297747,1,1,1,1,MIROC6:p1:2051:2100:SSP245,184.16938232909038,3
727,MIROC6,r2i1p1f1_gm,SSP245,2051,2100,1.3557936352243587,0.0025432565990759397,2,1,1,1,MIROC6:p1:2051:2100:SSP245,186.60971621652516,3
728,MIROC6,r3i1p1f1_gm,SSP245,2051,2100,1.3138795070495917,0.0021129791833916487,3,1,1,1,MIROC6:p1:2051:2100:SSP245,185.98490930192796,3
729,MPI-ESM1-2-HR,r1i1p1f1_gn,SSP245,2016,2050,0.607796501402504,0.0019321814179420473,1,1,1,1,MPI-ESM1-2-HR:p1:2016:2050:SSP245,872.0780482433314,1
730,MPI-ESM1-2-HR,r1i1p1f1_gn,SSP245,2051,2100,1.3770024027060686,0.002231312345485298,1,1,1,1,MPI-ESM1-2-HR:p1:2051:2100:SSP245,557.3040100804137,1
731,MPI-ESM1-2-LR,r1i1p1f1_gn,SSP245,2016,2050,0.5655403403916353,0.0019357717212508704,1,1,1,1,MPI-ESM1-2-LR:p1:2016:2050:SSP245,278.65759948286484,3
732,MPI-ESM1-2-LR,r2i1p1f1_gn,SSP245,2016,2050,0.4701270357222143,0.0018376368371879356,2,1,1,1,MPI-ESM1-2-LR:p1:2016:2050:SSP245,221.70269687404507,3
733,MPI-ESM1-2-LR,r3i1p1f1_gn,SSP245,2016,2050,0.5849453844798518,0.002588988446137485,3,1,1,1,MPI-ESM1-2-LR:p1:2016:2050:SSP245,285.3882315477732,3
734,MPI-ESM1-2-LR,r1i1p1f1_gn,SSP245,2051,2100,1.341053708298091,0.00227117234346818,1,1,1,1,MPI-ESM1-2-LR:p1:2051:2100:SSP245,186.73727206052897,3
735,MPI-ESM1-2-LR,r2i1p1f1_gn,SSP245,2051,2100,1.293088744896977,0.0023317920918367353,2,1,1,1,MPI-ESM1-2-LR:p1:2051:2100:SSP245,184.5530071107135,3
736,MPI-ESM1-2-LR,r3i1p1f1_gn,SSP245,2051,2100,1.3031756872092617,0.003127152822455581,3,1,1,1,MPI-ESM1-2-LR:p1:2051:2100:SSP245,185.33940067344687,3
737,MRI-ESM2-0,r3i1p1f1_gm,SSP245,2016,2050,0.478109864078931,0.001863367417279412,3,1,1,1,MRI-ESM2-0:p1:2016:2050:SSP245,682.820222441418,1
738,NESM3,r1i1p1f1_gn,SSP245,2016,2050,0.9283936687367031,0.0017702083158142425,1,1,1,1,NESM3:p1:2016:2050:SSP245,393.55276062218167,1
739,NESM3,r1i1p1f1_gn,SSP245,2051,2100,1.9060298720482365,0.0022956069026674538,1,1,1,1,NESM3:p1:2051:2100:SSP245,182.32097109183601,1
740,NorESM2-LM,r1i1p1f1_gm,SSP245,2016,2050,0.5177442887941766,0.0017546613645904206,1,1,1,1,NorESM2-LM:p1:2016:2050:SSP245,254.34655855699495,3
741,NorESM2-LM,r2i1p1f1_gm,SSP245,2016,2050,0.6758292491337556,0.001852321274140302,2,1,1,1,NorESM2-LM:p1:2016:2050:SSP245,288.81119704217565,3
742,NorESM2-LM,r3i1p1f1_gm,SSP245,2016,2050,0.5684583580441539,0.0017259383902830233,3,1,1,1,NorESM2-LM:p1:2016:2050:SSP245,279.79502931079617,3
743,NorESM2-LM,r1i1p1f1_gm,SSP245,2051,2100,1.264436153976419,0.002278906350233117,1,1,1,1,NorESM2-LM:p1:2051:2100:SSP245,181.39907738901653,3
744,NorESM2-LM,r2i1p1f1_gm,SSP245,2051,2100,1.419350523757828,0.0023672057657825704,2,1,1,1,NorESM2-LM:p1:2051:2100:SSP245,181.82900733142088,3
745,NorESM2-LM,r3i1p1f1_gm,SSP245,2051,2100,1.2842940471426232,0.0021679954869406565,3,1,1,1,NorESM2-LM:p1:2051:2100:SSP245,183.7281624519432,3
746,NorESM2-MM,r1i1p1f1_gm,SSP245,2016,2050,0.6712761306682182,0.0025461235028855947,1,1,1,1,NorESM2-MM:p1:2016:2050:SSP245,869.273836886345,1
747,NorESM2-MM,r1i1p1f1_gm,SSP245,2051,2100,1.4439797143311919,0.0033411560009936896,1,1,1,1,NorESM2-MM:p1:2051:2100:SSP245,534.7019500920026,1
748,TaiESM1,r1i1p1f1_gn,SSP245,2016,2050,1.1013770638722915,0.002610150505514706,1,1,1,1,TaiESM1:p1:2016:2050:SSP245,122.31644672833116,1
749,TaiESM1,r1i1p1f1_gn,SSP245,2051,2100,2.708179433078328,0.003145594073801625,1,1,1,1,TaiESM1:p1:2051:2100:SSP245,9.891276353325098,1
750,UKESM1-0-LL,r1i1p1f2_gn,SSP245,2016,2050,1.248826408991306,0.002491670496323529,1,1,1,2,UKESM1-0-LL:p1:2016:2050:SSP245,6.45589766176819,5
751,UKESM1-0-LL,r2i1p1f2_gn,SSP245,2016,2050,1.5338329957886003,0.002521589836653541,2,1,1,2,UKESM1-0-LL:p1:2016:2050:SSP245,0.2484619679859259,5
752,UKESM1-0-LL,r3i1p1f2_gn,SSP245,2016,2050,1.2899872988705852,0.002583821687628241,3,1,1,2,UKESM1-0-LL:p1:2016:2050:SSP245,4.2469068934713095,5
753,UKESM1-0-LL,r4i1p1f2_gn,SSP245,2016,2050,1.2301516171090725,0.0025036381009747,4,1,1,2,UKESM1-0-LL:p1:2016:2050:SSP245,7.757673715266519,5
754,UKESM1-0-LL,r8i1p1f2_gn,SSP245,2016,2050,1.3547700945268843,0.0027405981193570532,8,1,1,2,UKESM1-0-LL:p1:2016:2050:SSP245,2.117823833485311,5
755,UKESM1-0-LL,r1i1p1f2_gn,SSP245,2051,2100,2.846961980513356,0.0031310617923736572,1,1,1,2,UKESM1-0-LL:p1:2051:2100:SSP245,1.156690759970452,5
